3969;FUTURIBLES INTERNATIONAL;45;3523
3970;JOUVENEL Hugues (de);180;3524
3971;SEN Amartya;1583;3525
3972;DELACROIX Kroa Acka;1584;3526
3973;HOUPHOUET-BOIGNY Denise;1585;3526
3974;POTTIER Antonin;1586;3527
3975;GOUADAIN Daniel;1587;3528
3976;BLOCH Marc;1588;3529
3977;DREVET Jean-François;1176;3530
3978;COLLECTIF;502;3531
3979;COLLECTIF;502;3532
3980;JOUVENEL Hugues (de);180;3533
3981;ARLOFF Arles;1589;3534
3982;CAZES Bernard;9;3535
3983;VARET Jacques;1235;3536
3984;COLLOMB Bertrand;1590;3537
3985;BLANC Gérard;1194;3538
3986;DREVET Jean-François;1176;3539
3987;COLLECTIF;502;3540
3988;COLLECTIF;502;3541
3989;JOUVENEL Hugues (de);180;3542
3990;MARTY Olivier;1591;3543
3991;VEYRET Yvette;1592;3544
3992;COLLOMB Bertrand;1590;3545
3993;ALLEMAND Frédéric;1343;3546
3994;DREVET Jean-François;1176;3547
3995;COLLECTIF;502;3548
3996;COLLECTIF;502;3549
3997;JOUVENEL Hugues (de);180;3550
3998;DÉSAUNAY Cécile;1546;3551
3999;SAWAYA David B.;1593;3552
4000;FEILLET Pierre;600;3553
4001;PRAT Frédéric;1594;3554
4002;TESTART Jacques;1317;3554
4003;KUNTZ Marcel;1595;3555
4004;RICROCH Agnès;1596;3555
4005;JOLY Pierre-Benoit;1287;3556
4006;LEMAIRE Olivier;1597;3557
4007;MASSON Jean E.;1598;3557
4008;MONEYRON Anne;1599;3557
4009;BOY Daniel;1110;3558
4010;CHEVASSUS-AU-LOUIS Bernard;1600;3559
4011;LA TAILLE-RIVERO Marthe (de);1601;3560
4012;DREVET Jean-François;1176;3561
4013;COLLECTIF;502;3562
4014;COLLECTIF;502;3563
4015;JOUVENEL Hugues (de);180;3564
4016;KAHANE Bernard;1602;3565
4017;BONNAURE Pierre;943;3566
4018;HAËNTJENS Jean;296;3567
4019;MOREL Pierre;1555;3568
4020;COLLOMB Bertrand;1590;3569
4021;DREVET Jean-François;1176;3570
4022;COLLECTIF;502;3571
4023;COLLECTIF;502;3572
4024;JOUVENEL Hugues (de);180;3573
4025;Le BLANC Gilles;1603;3574
4026;BRASSARD Guy;1604;3575
4027;COLLECTIF;502;3576
4028;DREVET Jean-François;1176;3577
4029;ABOUT Edmond;1605;3578
4030;COLLECTIF;502;3579
4031;COLLECTIF;502;3580
4032;JOUVENEL Hugues (de);180;3581
4033;MOLIN Jean-Loup;1606;3582
4034;TRIBALAT Michèle;1030;3583
4035;GRANRUT Charles (du);570;3584
4036;AUBERT Francis;1607;3585
4037;LARMAGNAC Caroline;1608;3585
4038;MARCELPOIL Emmanuelle;1609;3585
4039;LA TAILLE-RIVERO Marthe (de);1601;3586
4040;DREVET Jean-François;1176;3587
4041;COLLECTIF;502;3588
4042;COLLECTIF;502;3589
4043;JOUVENEL Hugues (de);180;3590
4044;DONNAT Olivier;1132;3591
4045;LEHALLE Evelyne;1610;3592
4046;PINSON Gilles;1611;3593
4047;LAVOUX Thierry;1241;3594
4048;ABIS Sébastien;1380;3595
4049;BALATHIER LANTAGE Hugues (de);1612;3596
4050;CHABAL Pierre;1613;3597
4051;DREVET Jean-François;1176;3598
4052;COLLECTIF;502;3599
4053;COLLECTIF;502;3600
4054;JOUVENEL Hugues (de);180;3601
4055;GHERSI Gérard;1614;3602
4056;RASTOIN Jean-Louis;1615;3602
4057;LESOURNE Jacques;156;3603
4058;TALANDIER Magali;1616;3604
4059;BOUVIER Alain;1617;3605
4060;COLLOMB Bertrand;1590;3606
4061;DREVET Jean-François;1176;3607
4062;COLLECTIF;502;3608
4063;COLLECTIF;502;3609
4064;JOUVENEL Hugues (de);180;3610
4065;SROUR-GANDON Perla;1574;3611
4066;CAZES Bernard;9;3612
4067;BONNAURE Pierre;943;3613
4068;BARTHE Laurence;1618;3614
4069;MILIAN Johan;1619;3614
4070;MORGAN Nicole;1201;3615
4071;BICHOT Jacques;954;3616
4072;DREVET Jean-François;1176;3617
4073;COLLECTIF;502;3618
4074;COLLECTIF;502;3619
4075;JOUVENEL Hugues (de);180;3620
4076;CRIQUI Patrick;916;3621
4077;MIMA Silvana;1157;3621
4078;SIMON Jean-Christophe;1620;3621
4079;PEYTRAL Pierre-Olivier;1621;3621
4080;GRANRUT Charles (du);570;3622
4081;GUARNIERI Franck;1622;3623
4082;PRZYSWA Éric;1623;3623
4083;LANDIER Hubert;526;3624
4084;CAZES Bernard;9;3625
4085;DREVET Jean-François;1176;3626
4086;COLLECTIF;502;3627
4087;COLLECTIF;502;3628
4088;JOUVENEL Hugues (de);180;3629
4089;CATTAN Nadine;1624;3630
4090;ANDRÉ Michel;1625;3631
4091;HUET Jean-Michel;1472;3632
4092;WIEL Marc;1626;3633
4093;DREVET Jean-François;1176;3634
4094;COLLECTIF;502;3635
4095;COLLECTIF;502;3636
4096;NULL;14;NULL
4097;JOUVENEL Hugues (de);180;3638
4098;THEYS Jacques;1060;3639
4099;VIDALENC Éric;1627;3639
4100;EMELIANOFF Cyria;1628;3640
4101;MOR Elsa;1629;3640
4102;HUBER Andreas;1630;3641
4103;GIRARD Sébastien;1631;3641
4104;LE MARRE Pierre;1632;3641
4105;HOURCADE Jean-Charles;26;3642
4106;ALLIO Cédric;1633;3642
4107;WAISMAN Henri;1634;3642
4108;BARATIER Jérôme;1635;3643
4109;BEAUVAIS Jean-Marie;1636;3643
4110;MÉTAIS Bénédicte;1637;3643
4111;HAËNTJENS Jean;296;3644
4112;PERTHUIS Christian (de) ;1498;3645
4113;JOUVET Pierre-André;1638;3645
4114;MÉDA Dominique;1481;3646
4115;LA TAILLE-RIVERO Marthe (de);1601;3647
4116;DREVET Jean-François;1176;3648
4117;COLLECTIF;502;3649
4118;COLLECTIF;502;3650
4119;JOUVENEL Hugues (de);180;3651
4120;MASSON André;1140;3652
4121;ARRONDEL Luc;1139;3653
4122;MASSON André;1140;3653
4123;CORDOBES Stéphane;1468;3654
4124;VANIER Martin;1570;3654
4125;ESTÈBE Philippe;1639;3654
4126;MABILLE François;1640;3655
4127;BRÉCHON Pierre;977;3656
4128;PORTIER Philippe;1641;3657
4129;FRÉGOSI Franck;1642;3658
4130;MARCOU Jean;1577;3659
4131;BURDY Jean-Paul;1643;3659
4132;MAYER Jean-François;1413;3660
4133;DREVET Jean-François;1176;3661
4134;COLLECTIF;502;3662
4135;COLLECTIF;502;3663
4136;JOUVENEL Hugues (de);180;3664
4137;ANGOULVANT Jean-Claude;1644;3665
4138;LEBEAU André;277;3666
4139;CHANTEPIE Philippe;1645;3667
4140;GRANRUT Charles (du);570;3668
4141;LEVEAU Arnaud;1646;3669
4142;COUVREUR Patrick;1647;3670
4143;DREVET Jean-François;1176;3671
4144;COLLECTIF;502;3672
4145;COLLECTIF;502;3673
4146;JOUVENEL Hugues (de);180;3674
4147;BRÉCHON Pierre;977;3675
4148;ASTOR Sandrine;1648;3676
4149;DOMPNIER Nathalie;1649;3676
4150;TOURNIER Vincent;1230;3677
4151;TCHERNIA Jean-François;976;3678
4152;ROUX Guillaume;1374;3679
4153;MAGNI BERTON Raul;1650;3680
4154;BELOT Céline;1651;3681
4155;GUINAUDEAU Isabelle;1652;3681
4156;FRANÇOIS Abel;1653;3682
4157;BRÉCHON Pierre;977;3683
4158;BRÉCHON Pierre;977;3684
4159;DREVET Jean-François;1176;3685
4160;COLLECTIF;502;3686
4161;COLLECTIF;502;3687
4162;JOUVENEL Hugues (de);180;3688
4163;DAMON Julien;1226;3689
4164;DÉSAUNAY Cécile;1546;3690
4165;JOUVENEL Hugues (de);180;3690
4166;PARANT Alain;144;3690
4167;VARET Jacques;1235;3691
4168;MORVAN Régis;1654;3692
4169;REY-VALETTE Hélène;1655;3692
4170;DELANOË Olivia;1656;3692
4171;BARON-YELLÈS Nacima;1657;3692
4172;BERNIÉ-BOISSARD Catherine;1658;3692
4173;DEWINTRE Cassandre;1659;3692
4174;ALLET Claude;1660;3692
4175;MOATTI Alexandre;1661;3693
4176;LA TAILLE-RIVERO Marthe (de);1601;3694
4177;HÉRAULT Bruno;1295;3695
4178;DREVET Jean-François;1176;3696
4179;COLLECTIF;502;3697
4180;COLLECTIF;502;3698
4181;JOUVENEL Hugues (de);180;3699
4182;BESNIER Jean-Michel;1662;3700
4183;MARCK Adrien;1663;3701
4184;BERTHELOT Geoffroy;1664;3701
4185;BILLAUD Éric;1665;3701
4186;BOEUF Gilles;1666;3701
4187;MASSON-DELMOTTE Valérie;1667;3701
4188;TOUSSAINT Jean-François;1668;3701
4189;VILLEMEUR Alain;1308;3702
4190;CETTE Gilbert;859;3703
4191;SYLVAIN Arnaud;1494;3703
4192;PORTNOFF André-Yves;894;3704
4193;ANGOULVANT Jean-Claude;1644;3705
4194;LAMARTINE Alphonse (de);1669;3706
4195;DREVET Jean-François;1176;3707
4196;COLLECTIF;502;3708
4197;COLLECTIF;502;3709
4198;NULL;14;NULL
4199;JOUVENEL Hugues (de);180;3711
4200;MOEGLIN Pierre;1670;3712
4201;GABAS Jean-Jacques;730;3713
4202;DAVID Bernard;1508;3714
4203;LATTRE-GASQUET Marie (de);1671;3714
4204;MATHY Sandrine;1672;3714
4205;MONCOMBLE Jean-Eudes;1673;3714
4206;ROZENBERG Julie;1674;3714
4207;ROZENBERG Julie;1674;3715
4208;GUIVARCH Céline;1675;3715
4209;SAFIR Nadji;1676;3716
4210;HAËNTJENS Jean;296;3717
4211;DUFRÉNOT Gilles;1554;3718
4212;TRIKI Karim;1677;3718
4213;DREVET Jean-François;1176;3719
4214;COLLECTIF;502;3720
4215;COLLECTIF;502;3721
4216;NULL;14;NULL
4217;JOUVENEL Hugues (de);180;3723
4218;OUDEYER Pierre-Yves;1678;3724
4219;FATTAL Charles;1679;3725
4220;HÉRY Michel;1680;3726
4221;CUSSET Pierre-Yves;1469;3727
4222;PORTNOFF André-Yves;894;3728
4223;PAPON Pierre;1043;3729
4224;LA TAILLE-RIVERO Marthe (de);1601;3730
4225;BERTRAND Philippe;1681;3730
4226;DREVET Jean-François;1176;3731
4227;COLLECTIF;502;3732
4228;COLLECTIF;502;3733
4229;NULL;14;NULL
4230;JOUVENEL Hugues (de);180;3735
4231;KHAYAT André;1682;3736
4232;ANGOULVANT Jean-Claude;1644;3737
4233;JOUVENEL Hugues (de);180;3738
4234;FINDEISEN Cornelia;1683;3739
4235;FOUCHER Michel;1684;3740
4236;DREVET Jean-François;1176;3741
4237;DOUCET Philippe;1685;3741
4238;BICHOT Jacques;954;3742
4239;DREVET Jean-François;1176;3743
4240;COLLECTIF;502;3744
4241;COLLECTIF;502;3745
4242;NULL;14;NULL
4243;JOUVENEL Hugues (de);180;3747
4244;GOUGUET Jean-Jacques;1686;3748
4245;BROCARD Jean-François;1687;3748
4246;ABIS Sébastien;1380;3749
4247;BONIFACE Pascal;1688;3749
4248;LA TAILLE-RIVERO Marthe (de);1601;3750
4249;POLÈSE Mario;1689;3751
4250;PRAGER Jean-Claude;1690;3752
4251;LAMBLIN Véronique;1276;3753
4252;QUINET Émile;750;3754
4253;HUET Jean-Michel;1472;3755
4254;LANDIER Hubert;526;3756
4255;DREVET Jean-François;1176;3757
4256;JOUVENEL Hugues (de);180;3758
4257;COLLECTIF;502;3759
4258;COLLECTIF;502;3760
4259;NULL;14;NULL
4260;JOUVENEL Hugues (de);180;3762
4261;VIDALENC Éric;1627;3763
4262;MEUNIER Laurent;1691;3763
4263;QUINET Émile;750;3764
4264;ORFEUIL Jean-Pierre;451;3765
4265;HÉRAN Frédéric;453;3766
4266;SCHMÉDER Geneviève;684;3767
4267;ASIMOV Isaac;1335;3768
4268;DREVET Jean-François;1176;3769
4269;COLLECTIF;502;3770
4270;COLLECTIF;502;3771
4271;NULL;14;NULL
4272;JOUVENEL Hugues (de);180;3773
4273;DÉSAUNAY Cécile;1546;3774
4274;DÉSAUNAY Cécile;1546;3775
4275;HERPIN Nicolas;1240;3775
4276;BOURG Dominique;1306;3776
4277;ARNSPERGER Christian;1692;3776
4278;GROSSE François;1526;3777
4279;VIDALENC Éric;1627;3778
4280;MEUNIER Laurent;1691;3778
4281;PINET Claire;1693;3778
4282;MEUNIER Laurent;1691;3779
4283;WOOD Ruth;1694;3779
4284;LAMB William;1695;3779
4285;CRIQUI Patrick;916;3780
4286;GRANDJEAN Marguerite;1696;3781
4287;JOUVENEL Hugues (de);180;3781
4288;RIFKIN Jeremy;1697;3781
4289;DREVET Jean-François;1176;3782
4290;COLLECTIF;502;3783
4291;COLLECTIF;502;3784
4292;NULL;14;NULL
4293;NULL;14;NULL
4294;JOUVENEL Hugues (de);180;3787
4295;TESTART Jacques;1317;3788
4296;AMAR Georges;1698;3789
4297;BONNAURE Pierre;943;3790
4298;BONVALOT Hélène;1699;3791
4299;PORTNOFF André-Yves;894;3792
4300;TREICH Nicolas;1700;3793
4301;PARANT Alain;144;3794
4302;DREVET Jean-François;1176;3795
4303;COLLECTIF;502;3796
4304;COLLECTIF;502;3797
4305;NULL;14;NULL
4306;JOUVENEL Hugues (de);180;3799
4307;PIGUET Frédéric-Paul;1426;3800
4308;MATHY Sandrine;1672;3801
4309;CHAPONNIÈRE Jean-Raphaël;1320;3802
4310;LAUTIER Marc;1701;3802
4311;GAUDIN Thierry;159;3803
4312;DÉSAUNAY Cécile;1546;3804
4313;THIS Hervé;1702;3805
4314;DREVET Jean-François;1176;3806
4315;COLLECTIF;502;3807
4316;COLLECTIF;502;3808
4317;NULL;14;NULL
4318;JOUVENEL Hugues (de);180;3810
4319;BARAUD-SERFATY Isabelle;1703;3811
4320;IRIBARNE Alain (d’);1704;3812
4321;MAZZUCCHI Nicolas;1705;3813
4322;DAMON Julien;1226;3814
4323;AUBRY Bernard;1706;3815
4324;TRIBALAT Michèle;1030;3815
4325;BICHOT Jacques;954;3816
4326;DREVET Jean-François;1176;3817
4327;COLLECTIF;502;3818
4328;COLLECTIF;502;3819
4329;NULL;14;NULL
4330;JOUVENEL Hugues (de);180;3821
4331;LERIDON Henri;787;3822
4332;BINDÉ Jérôme;1018;3823
4333;BINDÉ Jérôme;1018;3824
4334;CAILLIEZ Vincent;1707;3825
4335;LEVRAULT Frédéric;1708;3825
4336;LAMBLIN Véronique;1276;3826
4337;ARAMA Yannick;1709;3826
4338;GOULARD Françoise;1710;3826
4339;L’HUISSIER Ludovic;1711;3826
4340;SAUQUET Éric;1712;3826
4341;VIDALENC Éric;1627;3827
4342;BONNAURE Pierre;943;3828
4343;DÉSAUNAY Cécile;1546;3829
4344;DREVET Jean-François;1176;3830
4345;COLLECTIF;502;3831
4346;COLLECTIF;502;3832
4347;NULL;14;NULL
4348;JOUVENEL Hugues (de);180;3834
4349;SILVA François;1713;3835
4350;LACAN Arnaud;1714;3835
4351;HAËNTJENS Jean;296;3836
4352;DAMON Julien;1226;3837
4353;DUPAS Alain;276;3838
4354;RAGAIN Gilles;1715;3838
4355;LA TAILLE-RIVERO Marthe (de);1601;3839
4356;PIASTRA Raphaël;1716;3840
4357;DREVET Jean-François;1176;3841
4358;COLLECTIF;502;3842
4359;COLLECTIF;502;3843
4360;NULL;14;NULL
4361;JOUVENEL Hugues (de);180;3845
4362;VELTZ Pierre ;1717;3846
4363;PORTNOFF André-Yves;894;3847
4364;VICTOR Jean-Christophe;1718;3848
4365;JOUVENEL Charles (de);1719;3848
4366;THEYS Jacques;1060;3849
4367;DREVET Jean-François;1176;3850
4368;COLLECTIF;502;3851
4369;COLLECTIF;502;3852
4370;NULL;14;NULL
4371;NULL;14;NULL
4372;JOUVENEL Hugues (de);180;3855
4373;LALLEMENT Michel;838;3856
4374;HUGONNIER Bernard;89;3857
4375;MICHEL Alain;856;3858
4376;SANTELMANN Paul;1720;3859
4377;ROY Claude;1398;3860
4378;ANQUEZ Matthieu;1721;3861
4379;DREVET Jean-François;1176;3862
4380;COLLECTIF;502;3863
4381;COLLECTIF;502;3864
4382;NULL;14;NULL
4383;JOUVENEL Hugues (de);180;3866
4384;NARDON Laurence;1722;3867
4385;BADIE Bertrand;1723;3868
4386;MOUSSY Hugues;1724;3869
4387;DEMAILLY Damien;1725;3870
4388;CHANCEL Lucas;1726;3870
4389;BRIMONT Laura;1727;3870
4390;DAW Georges;1728;3871
4391;GRANRUT Charles (du);570;3872
4392;TOULEMON Robert;236;3873
4393;DREVET Jean-François;1176;3874
4394;COLLECTIF;502;3875
4395;COLLECTIF;502;3876
4396;NULL;14;NULL
4397;JOUVENEL Hugues (de);180;3878
4398;DURAND Martine;1729;3879
4399;LANDIER Hubert;526;3880
4400;EILSTEIN Daniel;1730;3881
4401;POZUELOS Jérôme;1731;3881
4402;GODET Michel;142;3882
4403;MALIER Yves;1732;3882
4404;LA TAILLE-RIVERO Marthe (de);1601;3883
4405;BOISSONNAT Jean;1733;3884
4406;DREVET Jean-François;1176;3885
4407;COLLECTIF;502;3886
4408;COLLECTIF;502;3887
4409;NULL;14;NULL
4410;JOUVENEL Hugues (de);180;3889
4411;BENOIT Guillaume;1379;3890
4412;KLEIN Gérard;1734;3891
4413;RUMPALA Yannick;1735;3892
4414;GENDRON Corinne;1736;3893
4415;AUDET René;1737;3893
4416;DARD Olivier;1738;3894
4417;MOATTI Alexandre;1661;3894
4418;DREVET Jean-François;1176;3895
4419;COLLECTIF;502;3896
4420;COLLECTIF;502;3897
4421;NULL;14;NULL
4422;JOUVENEL Hugues (de);180;3899
4423;HAËNTJENS Jean;296;3900
4424;PORTNOFF André-Yves;894;3901
4425;PORTNOFF Arlette;1739;3901
4426;LEMOINE Stéphanie;1740;3902
4427;DAVID Valérie;1741;3903
4428;GANCILLE Jean-Marc;1742;3904
4429;BARRE Philippe;1743;3904
4430;LA TAILLE-RIVERO Marthe (de);1601;3905
4431;LÉVY Jean-Pierre ;1744;3906
4432;HAJEK Isabelle;1745;3906
4433;POULIZAC Morgan;1746;3907
4434;MORENO Carlos;1747;3908
4435;SOUPIZET Jean-François;552;3909
4436;DREVET Jean-François;1176;3910
4437;COLLECTIF;502;3911
4438;COLLECTIF;502;3912
4439;NULL;14;NULL
4440;JOUVENEL Hugues (de);180;3914
4441;PARANT Alain;144;3915
4442;DÉSAUNAY Cécile;1546;3916
4443;VIDALENC Éric;1627;3916
4444;GRANRUT Charles (du);570;3917
4445;PORTNOFF André-Yves;894;3918
4446;MICHEL Alain;856;3919
4447;PRIGENT Lorène;1748;3919
4448;DAMON Julien;1226;3920
4449;VIOSSAT Louis-Charles;1749;3921
4450;PAPON Pierre;1043;3922
4451;MAULNY Jean-Pierre;1750;3923
4452;DREVET Jean-François;1176;3924
4453;COLLECTIF;502;3925
4454;COLLECTIF;502;3926
4455;NULL;14;NULL
4456;NULL;14;NULL
4457;JOUVENEL Hugues (de);180;3929
4458;CHEVALIER Jean-Marie;1238;3930
4459;GREGGIO Rodolphe;1751;3931
4460;MAFFÉÏ Benoît;1752;3931
4461;LEHOUCQ Roland;1753;3932
4462;MICHAUD Thomas;1754;3933
4463;ROËLS Corinne;1755;3934
4464;MORGAN Nicole;1201;3935
4465;DREVET Jean-François;1176;3936
4466;COLLECTIF;502;3937
4467;COLLECTIF;502;3938
4468;NULL;14;NULL
4469;JOUVENEL Hugues (de);180;3940
4470;DELEVOYE Jean-Paul;1756;3941
4471;HAËNTJENS Jean;296;3942
4472;CETTE Gilbert;859;3943
4473;BERGEAUD Antonin;1757;3943
4474;LECAT Rémy;1758;3943
4475;PORTNOFF André-Yves;894;3944
4476;GIRARD Norbert;1759;3945
4477;GRANRUT Charles (du);570;3946
4478;PAPON Pierre;1043;3947
4479;MARTIN Derek;1760;3948
4480;DREVET Jean-François;1176;3949
4481;COLLECTIF;502;3950
4482;COLLECTIF;502;3951
4483;NULL;14;NULL
4484;JOUVENEL Hugues (de);180;3953
4485;BLANC Yannick;1761;3954
4486;BICHOT Jacques;954;3955
4487;BLANCHET Didier;1524;3956
4488;GRANDJEAN Alain;1762;3957
4489;MARTINI Mireille;1763;3957
4490;THE SHIFT PROJECT;1764;3958
4491;JOUVENEL Hugues (de);180;3959
4492;DREVET Jean-François;1176;3960
4493;COLLECTIF;502;3961
4494;COLLECTIF;502;3962
4495;NULL;14;NULL
4496;JOUVENEL Hugues (de);180;3964
4497;CHAPONNIÈRE Jean-Raphaël;1320;3965
4498;JOUEN Marjorie;1345;3966
4499;MARTIN Solange ;1765;3967
4500;GASPARD Albane;1766;3967
4501;GAUDIN Thierry;159;3968
4502;ARNOUX Gabriel;1767;3969
4503;DREVET Jean-François;1176;3970
4504;COLLECTIF;502;3971
4505;COLLECTIF;502;3972
4506;NULL;14;NULL
4507;JOUVENEL Hugues (de);180;3974
4508;HÉRY Michel;1680;3975
4509;LEVERT Catherine;1768;3975
4510;DUFEIL Éric;1769;3976
4511;DREVET Jean-François;1176;3977
4512;DUFEIL Éric;1769;3978
4513;HOTTOIS Gilbert;1770;3979
4514;LA TAILLE-RIVERO Marthe (de);1601;3980
4515;PORTALIS Jean-Étienne-Marie;1771;3981
4516;DREVET Jean-François;1176;3982
4517;COLLECTIF;502;3983
4518;COLLECTIF;502;3984
4519;NULL;14;NULL
4520;JOUVENEL Hugues (de);180;3986
4521;CARRÈRE-GÉE Marie-Claire;1772;3987
4522;PORTNOFF André-Yves;894;3988
4523;PAPON Pierre;1043;3989
4524;GERSHUNY Jonathan;582;3990
4525;FISHER Kimberly;1773;3990
4526;MINVIELLE Nicolas;1774;3991
4527;WATHELET Olivier;1775;3991
4528;LANDIER Hubert;526;3992
4529;DREVET Jean-François;1176;3993
4530;COLLECTIF;502;3994
4531;COLLECTIF;502;3995
4532;NULL;14;NULL
4533;NULL;14;NULL
4534;JOUVENEL Hugues (de);180;3998
4535;CETTE Gilbert;859;3999
4536;JULLIEN DE POMMEROL Ombeline;1776;3999
4537;RICHER Martin;1777;4000
4538;GRANRUT Charles (du);570;4001
4539;VIVERET Patrick;1778;4002
4540;GAUDIN Thierry ;1779;4003
4541;TÉNIERE-BUCHOT Pierre-Frédéric;37;4004
4542;NDIAYE Victor G.;1780;4005
4543;DJOGBENOU Ruben B.;1781;4005
4544;DREVET Jean-François;1176;4006
4545;COLLECTIF;502;4007
4546;COLLECTIF;502;4008
4547;NULL;14;NULL
4548;JOUVENEL Hugues (de);180;4010
4549;VIEILLEDENT Catherine;1782;4011
4550;BONNAURE Pierre;943;4012
4551;LAMBLIN Véronique;1276;4013
4552;BOULIN Jean-Yves;828;4014
4553;LESNARD Laurent;1783;4014
4554;'YVOIRE Arnauld (d'')';1523;4015
4555;BICHOT Jacques;954;4016
4556;DREVET Jean-François;1176;4017
4557;COLLECTIF;502;4018
4558;COLLECTIF;502;4019
4559;NULL;14;NULL
4560;JOUVENEL Hugues (de);180;4021
4561;CERVEL Jean-François;1784;4022
4562;PAPON Pierre;1043;4023
4563;TADDEI François;1785;4024
4564;AEBISCHER Patrick;1786;4025
4565;ESCHER Gérard;1787;4025
4566;KOHLER Dorothée;1788;4026
4567;WEISZ Jean-Daniel;1789;4026
4568;CHAPERON Pierre;1790;4027
4569;DREVET Jean-François;1176;4028
4570;COLLECTIF;502;4029
4571;COLLECTIF;502;4030
4572;NULL;14;NULL
4573;JOUVENEL Hugues (de);180;4032
4574;BRÉCHON Pierre;977;4033
4575;VARET Jacques;1235;4034
4576;POPIOLEK Nathalie;1791;4035
4577;PORTNOFF André-Yves;894;4036
4578;PAPON Pierre;1043;4037
4579;PERELMAN Rémi;1302;4038
4580;DREVET Jean-François;1176;4039
4581;COLLECTIF;502;4040
4582;COLLECTIF;502;4041
4583;NULL;14;NULL
4584;LALLEMENT Michel;838;2088
